model,rep,item_id,gold,pred,correct,hard,raw_output,wall_ms,ttft_ms,total_ms,decode_tps,prefill_tps,prompt_tokens,output_tokens,footprint_gb,vram_gb,gpu_ratio,num_ctx,error
qwen3:0.6b,1,79,knowledge_retrieval,small_talk,False,False,small_talk,33.57,9.72,32.41,283.85,17081.7,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,80,knowledge_retrieval,small_talk,False,False,small_talk,32.81,9.74,30.62,292.03,17243.15,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,60.14,9.71,34.54,286.62,17292.85,168,5,0.867,0.867,100.0,4096,
qwen3:0.6b,1,82,knowledge_retrieval,summarize,False,False,summarize,32.1,10.27,30.58,291.72,16262.54,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,83,knowledge_retrieval,small_talk,False,False,small_talk,31.59,9.71,30.55,284.27,17193.45,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,36.79,9.4,35.11,285.03,17762.18,167,5,0.867,0.867,100.0,4096,
qwen3:0.6b,1,85,knowledge_retrieval,small_talk,False,False,small_talk,32.54,9.23,30.77,268.49,18097.1,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,86,knowledge_retrieval,small_talk,False,False,small_talk,31.72,10.44,30.23,289.6,16087.33,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,87,summarize,summarize,True,False,summarize,30.78,9.9,29.2,282.99,16870.39,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,88,summarize,summarize,True,False,summarize,34.15,9.99,32.41,268.74,16815.13,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,89,summarize,,False,False,报告浓缩如下：这份报告详细探讨了Redis和MySQL在数据存储、,83.47,9.29,70.73,293.36,18201.4,169,16,0.867,0.867,100.0,4096,
qwen3:0.6b,1,90,summarize,summarize,True,False,summarize,49.57,9.76,29.76,286.53,17004.71,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,91,summarize,small_talk,False,False,small_talk,33.34,9.61,31.69,284.15,17384.97,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,92,summarize,summarize,True,False,summarize,32.35,9.57,29.54,288.75,17562.2,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,93,summarize,summarize,True,False,summarize,42.07,10.2,29.81,271.57,16464.13,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,94,small_talk,small_talk,True,False,small_talk,45.4,9.55,28.62,291.65,17178.17,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,95,small_talk,small_talk,True,False,small_talk,34.65,9.14,33.58,287.09,18048.57,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,96,small_talk,small_talk,True,False,small_talk,31.9,9.52,30.84,285.0,17335.57,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,97,small_talk,small_talk,True,False,small_talk,35.55,9.44,34.57,293.47,17374.72,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,98,small_talk,small_talk,True,False,small_talk,51.36,9.58,29.34,286.82,17110.07,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,1,99,small_talk,small_talk,True,False,small_talk,33.48,9.48,31.99,284.01,17308.71,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,0,knowledge_retrieval,small_talk,False,False,small_talk,41.91,9.47,30.45,289.77,17642.09,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,1,knowledge_retrieval,small_talk,False,False,small_talk,34.74,10.15,33.0,262.74,16456.44,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,2,knowledge_retrieval,small_talk,False,False,small_talk,33.19,10.32,31.78,284.07,16285.38,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,37.4,10.76,35.65,281.96,15793.39,170,5,0.867,0.867,100.0,4096,
qwen3:0.6b,2,4,knowledge_retrieval,small_talk,False,False,small_talk,35.76,9.8,33.7,267.17,17135.86,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,5,knowledge_retrieval,summarize,False,False,summarize,34.05,9.97,32.22,279.92,16847.17,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,6,knowledge_retrieval,summarize,False,False,summarize,33.16,10.34,31.42,281.33,16241.3,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,7,knowledge_retrieval,summarize,False,False,summarize,38.39,10.4,36.7,268.87,16253.13,169,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,36.93,10.13,35.35,277.25,16484.06,167,5,0.867,0.867,100.0,4096,
qwen3:0.6b,2,9,knowledge_retrieval,small_talk,False,False,small_talk,33.1,9.72,31.56,264.69,17083.46,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,10,knowledge_retrieval,small_talk,False,False,small_talk,31.84,10.06,29.9,283.27,16598.75,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,11,knowledge_retrieval,small_talk,False,False,small_talk,32.64,9.4,31.08,285.86,17878.05,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,12,knowledge_retrieval,small_talk,False,False,small_talk,31.4,9.55,30.4,296.52,17791.73,170,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,13,knowledge_retrieval,small_talk,False,False,small_talk,32.06,9.38,30.84,284.29,18222.51,171,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,14,knowledge_retrieval,,False,False,no_chain_of_thought_prompting,60.4,11.92,55.04,253.67,14007.72,167,8,0.867,0.867,100.0,4096,
qwen3:0.6b,2,15,knowledge_retrieval,small_talk,False,False,small_talk,48.7,12.01,43.0,213.45,13990.67,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,56.29,11.5,52.26,235.32,14523.0,167,5,0.867,0.867,100.0,4096,
qwen3:0.6b,2,17,knowledge_retrieval,small_talk,False,False,small_talk,35.86,10.69,34.24,255.15,15714.15,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,18,knowledge_retrieval,summarize,False,False,summarize,35.09,11.1,33.09,276.15,15133.77,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,19,knowledge_retrieval,small_talk,False,False,small_talk,33.42,10.5,31.87,261.64,15907.79,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,20,knowledge_retrieval,small_talk,False,True,small_talk,100.34,11.89,98.84,248.22,14129.52,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,21,knowledge_retrieval,small_talk,False,True,small_talk,86.41,11.12,80.06,254.83,15022.04,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,22,knowledge_retrieval,small_talk,False,True,small_talk,74.79,11.5,67.68,245.91,15126.49,174,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,53.64,11.15,51.4,234.89,15156.95,169,5,0.867,0.867,100.0,4096,
qwen3:0.6b,2,24,knowledge_retrieval,,False,True,请继续提问，我将尽力为您详细解答。,78.22,11.61,75.54,263.23,14551.4,169,12,0.867,0.867,100.0,4096,
qwen3:0.6b,2,25,knowledge_retrieval,small_talk,False,True,small_talk,168.48,10.53,164.94,284.74,16047.86,169,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,26,knowledge_retrieval,small_talk,False,True,small_talk,75.64,10.85,72.28,250.55,15387.45,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,27,knowledge_retrieval,small_talk,False,True,small_talk,170.9,10.6,164.24,253.15,16042.28,170,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,89.58,11.12,71.96,272.73,14930.74,166,5,0.867,0.867,100.0,4096,
qwen3:0.6b,2,29,knowledge_retrieval,small_talk,False,True,small_talk,100.94,9.91,66.8,280.86,17156.12,170,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,30,summarize,summarize,True,False,summarize,55.54,10.03,47.83,261.85,16650.05,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,31,summarize,summarize,True,False,summarize,86.2,10.22,60.29,261.81,16435.14,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,32,summarize,summarize,True,False,summarize,79.68,10.21,68.42,229.52,16253.79,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,33,summarize,summarize,True,False,summarize,72.13,11.63,68.7,235.95,14359.42,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,34,summarize,,False,False,重点：你好，今天心情怎么样？,112.22,10.62,99.83,258.37,15538.19,165,9,0.867,0.867,100.0,4096,
qwen3:0.6b,2,35,summarize,small_talk,False,False,small_talk,39.75,9.5,37.94,258.38,17375.74,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,36,summarize,,False,False,none,28.6,10.01,27.25,289.18,16585.07,166,2,0.867,0.867,100.0,4096,
qwen3:0.6b,2,37,summarize,summarize,True,False,summarize,80.78,10.14,78.42,240.4,16365.97,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,38,summarize,,False,False,这段文字讲的是关于Redis和MySQL的区别。,81.02,11.3,75.13,259.84,15131.4,171,11,0.867,0.867,100.0,4096,
qwen3:0.6b,2,39,summarize,summarize,True,False,summarize,76.07,11.5,68.09,249.52,14863.1,171,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,40,summarize,summarize,True,False,summarize,136.25,10.99,120.08,265.45,15471.42,170,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,41,summarize,,False,False,condense,80.06,11.32,73.15,249.67,14928.01,169,3,0.867,0.867,100.0,4096,
qwen3:0.6b,2,42,summarize,summarize,True,False,"- 你好呀，今天心情怎么样？  
- 摘要、",200.39,10.69,188.16,258.38,15709.74,168,16,0.867,0.867,100.0,4096,
qwen3:0.6b,2,43,summarize,summarize,True,False,summarize,88.58,10.88,69.08,243.09,15264.37,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,44,summarize,summarize,True,False,summarize,75.55,10.03,68.18,266.81,16553.65,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,45,summarize,summarize,True,True,summarize,65.08,10.6,63.73,262.24,16221.82,172,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,46,summarize,summarize,True,True,summarize,129.17,10.22,119.99,265.73,16532.97,169,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,47,summarize,,False,True,"1. 你好呀，今天心情怎么样？  
2. 我感觉",110.26,9.59,99.68,261.12,17311.5,166,16,0.867,0.867,100.0,4096,
qwen3:0.6b,2,48,summarize,,False,True,core_viewpoint,57.61,10.7,54.78,255.07,15519.82,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,49,summarize,summarize,True,True,summarize,51.29,11.06,46.83,240.07,15367.93,170,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,50,small_talk,small_talk,True,False,small_talk,139.16,10.81,133.07,229.13,15073.05,163,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,51,small_talk,small_talk,True,False,small_talk,51.31,10.15,49.74,253.36,16065.44,163,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,52,small_talk,,False,False,谢谢,33.21,10.12,31.05,272.63,16108.31,163,2,0.867,0.867,100.0,4096,
qwen3:0.6b,2,53,small_talk,small_talk,True,False,small_talk,48.77,10.36,43.88,246.78,15733.59,163,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,54,small_talk,small_talk,True,False,small_talk,55.77,10.39,51.39,241.46,15782.89,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,55,small_talk,small_talk,True,False,small_talk,51.9,9.57,47.48,259.76,17239.58,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,56,small_talk,small_talk,True,False,small_talk,48.07,10.13,46.35,235.84,16187.94,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,57,small_talk,small_talk,True,False,small_talk,41.94,10.3,38.11,244.68,15825.24,163,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,58,small_talk,,False,False,good,29.7,10.64,28.08,273.67,15319.55,163,2,0.867,0.867,100.0,4096,
qwen3:0.6b,2,59,small_talk,small_talk,True,False,small_talk,60.67,10.03,59.2,241.74,16346.06,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,60,small_talk,small_talk,True,False,small_talk,43.82,9.59,42.79,255.05,16998.64,163,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,61,small_talk,small_talk,True,False,small_talk,41.99,9.68,36.85,261.78,16947.4,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,62,small_talk,small_talk,True,False,small_talk,58.38,10.25,32.06,249.59,16095.99,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,63,small_talk,small_talk,True,False,small_talk,33.28,10.5,31.42,249.14,15711.29,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,64,small_talk,small_talk,True,False,small_talk,32.61,10.43,31.05,256.77,15723.87,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,65,small_talk,small_talk,True,False,small_talk,33.79,10.08,32.53,241.76,16265.0,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,66,small_talk,small_talk,True,False,small_talk,34.33,10.5,32.63,247.57,15815.55,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,67,small_talk,small_talk,True,False,small_talk,36.51,11.2,34.23,246.79,14645.47,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,68,small_talk,small_talk,True,True,small_talk,40.02,10.79,38.71,251.26,15284.85,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,69,small_talk,,False,True,continue,49.88,10.16,47.56,290.02,16041.73,163,2,0.867,0.867,100.0,4096,
qwen3:0.6b,2,70,small_talk,small_talk,True,True,small_talk,39.73,9.74,37.96,271.63,16935.24,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,71,small_talk,small_talk,True,True,small_talk,33.15,9.96,31.25,262.36,16564.6,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,72,small_talk,small_talk,True,True,small_talk,32.06,10.22,30.63,280.62,16040.69,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,73,small_talk,small_talk,True,True,small_talk,37.26,9.76,35.13,263.38,16801.56,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,74,small_talk,small_talk,True,True,small_talk,40.89,9.78,36.08,271.52,16770.63,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,75,small_talk,,False,True,有意思,35.69,9.69,21.72,297.18,16817.99,163,2,0.867,0.867,100.0,4096,
qwen3:0.6b,2,76,knowledge_retrieval,small_talk,False,False,small_talk,56.87,9.92,32.37,272.24,16738.93,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,77,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,59.96,10.19,55.58,269.09,16581.63,169,5,0.867,0.867,100.0,4096,
qwen3:0.6b,2,78,knowledge_retrieval,small_talk,False,False,small_talk,39.17,10.28,35.36,273.06,16639.1,171,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,79,knowledge_retrieval,small_talk,False,False,small_talk,75.58,10.19,70.57,281.63,16290.48,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,80,knowledge_retrieval,small_talk,False,False,small_talk,45.11,9.94,43.76,269.43,16904.81,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,35.93,9.89,34.34,259.77,16993.73,168,5,0.867,0.867,100.0,4096,
qwen3:0.6b,2,82,knowledge_retrieval,summarize,False,False,summarize,37.19,11.19,35.58,245.29,14925.37,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,83,knowledge_retrieval,small_talk,False,False,small_talk,32.38,10.19,30.6,263.05,16390.22,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,43.07,10.16,41.69,230.58,16445.1,167,5,0.867,0.867,100.0,4096,
qwen3:0.6b,2,85,knowledge_retrieval,small_talk,False,False,small_talk,39.82,10.4,38.36,263.09,16054.6,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,86,knowledge_retrieval,small_talk,False,False,small_talk,37.81,12.06,35.27,249.07,13930.35,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,87,summarize,summarize,True,False,summarize,42.35,10.41,29.87,282.77,16039.19,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,88,summarize,summarize,True,False,summarize,32.83,10.87,31.23,274.54,15456.8,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,89,summarize,,False,False,报告浓缩如下：这份报告详细探讨了Redis和MySQL在数据存储、,84.88,9.97,83.15,285.53,16945.75,169,16,0.867,0.867,100.0,4096,
qwen3:0.6b,2,90,summarize,summarize,True,False,summarize,38.06,10.67,35.42,266.84,15553.27,166,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,91,summarize,small_talk,False,False,small_talk,73.12,11.33,68.59,238.98,14744.83,167,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,92,summarize,summarize,True,False,summarize,103.98,11.75,61.55,282.35,14294.22,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,93,summarize,summarize,True,False,summarize,32.06,9.86,30.49,290.02,17040.27,168,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,94,small_talk,small_talk,True,False,small_talk,35.36,9.5,33.47,283.75,17263.16,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,95,small_talk,small_talk,True,False,small_talk,34.34,9.62,32.21,291.33,17160.69,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,96,small_talk,small_talk,True,False,small_talk,29.13,9.05,28.02,292.08,18240.11,165,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,97,small_talk,small_talk,True,False,small_talk,30.3,9.53,28.67,281.18,17217.85,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,98,small_talk,small_talk,True,False,small_talk,32.14,9.03,30.68,275.01,18153.64,164,4,0.867,0.867,100.0,4096,
qwen3:0.6b,2,99,small_talk,small_talk,True,False,small_talk,29.77,9.28,28.16,288.45,17674.32,164,4,0.867,0.867,100.0,4096,
qwen3:1.7b,0,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,58.24,10.45,56.73,128.18,15980.86,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,64.5,18.98,63.24,130.64,8798.74,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,73.6,12.55,50.46,154.28,13389.65,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,58.96,12.82,57.93,154.69,13263.63,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,54.3,12.84,52.91,150.38,13080.04,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.83,11.7,47.09,177.88,14356.52,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.4,11.41,46.39,176.99,14725.22,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,47.17,11.69,45.85,178.97,14455.56,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.14,11.85,49.54,169.47,14088.07,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.91,11.66,49.87,163.3,14234.27,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,46.98,11.25,45.32,175.71,14839.17,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,48.59,11.14,46.99,181.4,15074.02,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,47.86,11.46,46.4,175.91,14830.32,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,47.67,11.4,46.23,177.39,15006.58,171,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,14,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,73.62,11.55,72.37,170.18,14453.87,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,53.71,11.09,52.35,176.27,15144.69,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,47.08,10.99,45.65,178.03,15194.25,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,72.03,11.32,46.85,176.89,14844.92,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,51.07,11.93,47.75,180.19,14078.61,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,71.91,11.01,47.15,175.96,15166.65,167,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,47.11,11.65,46.05,182.56,14426.79,168,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,21,knowledge_retrieval,small_talk,False,True,small_talk,40.54,11.14,39.48,183.21,14985.64,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,48.45,12.11,46.68,182.11,14371.85,174,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,45.22,11.05,43.93,178.9,15292.73,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,24,knowledge_retrieval,small_talk,False,True,small_talk,44.0,11.11,43.02,161.29,15215.63,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,25,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,66.46,11.51,47.95,174.71,14681.61,169,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,26,knowledge_retrieval,small_talk,False,True,small_talk,40.67,11.62,38.98,181.1,14371.77,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,27,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,86.03,10.97,66.61,176.8,15499.64,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,72.03,11.39,46.59,170.65,14578.03,166,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,29,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,75.0,13.53,57.71,168.21,12563.74,170,5,1.586,1.586,100.0,4096,
qwen3:1.7b,0,30,summarize,summarize,True,False,summarize,41.47,11.31,38.7,180.82,14772.22,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,31,summarize,summarize,True,False,summarize,40.33,11.6,39.17,181.61,14482.76,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,32,summarize,summarize,True,False,summarize,40.19,10.8,38.99,179.57,15370.37,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,33,summarize,summarize,True,False,summarize,42.02,11.03,40.55,182.44,15141.9,167,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,34,summarize,small_talk,False,False,small_talk,60.85,30.55,59.07,173.36,5400.98,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,35,summarize,small_talk,False,False,small_talk,44.49,11.9,43.05,173.49,13870.21,165,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,36,summarize,small_talk,False,False,small_talk,45.06,12.83,43.47,178.05,12938.43,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,37,summarize,summarize,True,False,summarize,41.29,11.58,39.09,180.91,14330.11,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,38,summarize,small_talk,False,False,这段文字讲了问候和心情表达。,78.13,11.74,76.59,167.6,14571.79,171,10,1.586,1.586,100.0,4096,
qwen3:1.7b,0,39,summarize,summarize,True,False,summarize,39.48,11.62,37.73,184.11,14714.74,171,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,40,summarize,summarize,True,False,summarize,39.43,10.91,37.96,183.92,15584.89,170,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,41,summarize,summarize,True,False,summarize,40.89,11.26,39.64,187.33,15006.22,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,42,summarize,small_talk,False,False,small_talk,41.98,11.25,40.26,184.4,14933.33,168,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,43,summarize,summarize,True,False,summarize,39.55,10.7,38.19,183.11,15511.12,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,44,summarize,summarize,True,False,summarize,38.72,11.18,37.63,189.89,14849.27,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,45,summarize,small_talk,False,True,small_talk,40.32,10.72,38.84,188.47,16037.3,172,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,46,summarize,small_talk,False,True,small_talk,38.31,10.99,36.53,190.84,15372.02,169,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,47,summarize,small_talk,False,True,small_talk,58.99,11.36,41.11,175.37,14615.25,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,48,summarize,summarize,True,True,summarize,39.62,11.42,38.21,184.69,14537.17,166,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,49,summarize,small_talk,False,True,small_talk,41.89,11.0,40.63,183.97,15457.36,170,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,50,small_talk,small_talk,True,False,small_talk,62.64,19.72,47.7,181.97,8264.04,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,51,small_talk,small_talk,True,False,small_talk,39.58,11.42,38.51,185.86,14271.96,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,52,small_talk,small_talk,True,False,small_talk,45.63,12.18,44.03,174.6,13384.79,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,53,small_talk,small_talk,True,False,small_talk,46.19,13.38,44.62,180.63,12178.72,163,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,54,small_talk,small_talk,True,False,small_talk,122.59,21.09,100.96,184.54,7777.3,164,4,1.586,1.586,100.0,4096,
qwen3:1.7b,0,55,small_talk,small_talk,True,False,small_talk,41.44,11.04,39.93,184.25,14951.07,165,4,1.586,1.586,100.0,4096,
