model,rep,item_id,gold,pred,correct,hard,raw_output,wall_ms,ttft_ms,total_ms,decode_tps,prefill_tps,prompt_tokens,output_tokens,footprint_gb,vram_gb,gpu_ratio,num_ctx,error
qwen3:1.7b-fp16,1,65,small_talk,small_talk,True,False,small_talk,88.99,17.35,88.23,86.89,9451.9,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,66,small_talk,small_talk,True,False,small_talk,70.41,18.39,69.23,86.03,9025.66,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,67,small_talk,small_talk,True,False,small_talk,83.47,17.46,71.27,86.87,9393.97,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,68,small_talk,small_talk,True,True,small_talk,68.58,17.1,66.94,87.45,9650.82,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,69,small_talk,small_talk,True,True,small_talk,86.3,16.92,69.93,86.88,9634.14,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,70,small_talk,small_talk,True,True,small_talk,96.33,16.98,72.92,85.45,9716.74,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,71,small_talk,small_talk,True,True,small_talk,78.9,17.05,77.3,85.68,9675.15,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,72,small_talk,small_talk,True,True,small_talk,69.76,16.88,67.89,86.59,9718.52,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,73,small_talk,small_talk,True,True,small_talk,76.81,16.84,75.17,86.27,9739.3,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,74,small_talk,small_talk,True,True,small_talk,83.39,16.9,71.03,86.35,9706.44,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,75,small_talk,small_talk,True,True,small_talk,69.85,17.45,68.84,85.89,9342.58,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,76,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,96.93,18.84,84.36,82.65,8811.98,166,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,77,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,122.59,19.45,97.91,81.45,8687.61,169,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,78,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,109.39,18.7,84.64,81.71,9142.92,171,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,79,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,85.43,19.02,84.32,82.43,8726.28,166,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,80,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,102.16,18.27,86.38,80.3,9194.4,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,91.26,18.26,90.24,81.57,9199.43,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,82,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,85.51,18.14,84.59,81.84,9208.2,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,83,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,93.14,19.3,87.05,81.53,8654.64,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,104.03,18.37,87.19,79.4,9090.41,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,85,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,87.86,18.75,86.53,81.73,8908.09,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,86,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,87.03,18.81,85.43,81.42,8932.84,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,87,summarize,summarize,True,False,summarize,86.96,18.86,70.33,86.44,8852.37,167,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,88,summarize,summarize,True,False,summarize,107.33,18.66,84.95,85.05,9005.15,168,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,89,summarize,summarize,True,False,summarize,91.74,18.99,70.12,86.74,8898.48,169,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,90,summarize,summarize,True,False,summarize,70.74,18.55,69.6,86.37,8946.86,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,91,summarize,summarize,True,False,summarize,72.38,18.21,71.13,84.15,9168.27,167,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,92,summarize,summarize,True,False,summarize,71.63,18.92,69.84,86.0,8881.84,168,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,93,summarize,summarize,True,False,summarize,71.23,18.87,70.56,85.58,8904.91,168,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,94,small_talk,small_talk,True,False,small_talk,87.26,17.3,72.09,87.09,9478.13,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,95,small_talk,small_talk,True,False,small_talk,69.38,17.88,68.55,86.65,9228.19,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,96,small_talk,small_talk,True,False,small_talk,76.89,16.8,75.7,85.61,9819.09,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,97,small_talk,small_talk,True,False,small_talk,70.77,16.7,69.23,86.79,9820.95,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,98,small_talk,small_talk,True,False,small_talk,87.74,16.98,86.33,86.4,9658.99,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,1,99,small_talk,small_talk,True,False,small_talk,69.6,16.85,68.41,86.57,9730.05,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,97.13,18.61,96.13,81.32,8975.6,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,85.34,18.25,84.28,81.89,9152.69,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,103.55,19.02,84.12,82.39,8834.2,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,85.63,19.0,84.9,82.39,8945.96,170,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,112.81,18.59,97.81,81.42,9036.14,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,109.72,18.46,84.88,82.26,9100.76,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,127.4,18.49,103.28,81.36,9085.01,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,87.01,19.01,85.56,81.41,8888.66,169,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,96.96,19.05,86.17,81.63,8765.02,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,88.6,20.37,87.53,80.93,8149.24,166,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,95.37,19.17,93.8,81.85,8710.17,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,86.15,18.38,85.11,81.14,9140.37,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,104.67,18.85,103.65,82.12,9019.05,170,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,86.12,18.93,85.19,81.37,9033.28,171,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,14,knowledge_retrieval,,False,False,chain_of_thought,98.03,18.6,84.37,82.12,8979.46,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,97.74,19.15,85.31,82.39,8771.01,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,89.43,18.22,88.19,82.06,9165.75,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,106.44,18.67,84.45,81.56,8999.36,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,92.41,18.8,91.5,82.97,8937.12,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,119.13,19.11,94.71,82.45,8741.17,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,87.01,20.22,85.97,82.32,8307.37,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,21,knowledge_retrieval,small_talk,False,True,small_talk,71.76,18.27,70.52,86.32,9140.67,167,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,111.52,18.94,85.73,82.08,9188.85,174,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,85.46,18.5,84.23,81.64,9133.65,169,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,24,knowledge_retrieval,small_talk,False,True,small_talk,82.18,18.9,81.24,86.02,8943.22,169,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,25,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,118.23,19.04,93.27,80.49,8875.58,169,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,26,knowledge_retrieval,small_talk,False,True,small_talk,85.89,18.75,70.14,86.54,8907.14,167,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,27,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,120.3,18.56,95.62,82.07,9159.48,170,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,84.78,18.13,83.81,81.74,9156.09,166,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,29,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,104.84,18.98,103.64,81.75,8958.21,170,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,30,summarize,summarize,True,False,summarize,90.58,18.6,88.99,85.41,8977.05,167,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,31,summarize,summarize,True,False,summarize,109.21,18.76,85.4,84.71,8956.18,168,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,32,summarize,summarize,True,False,summarize,71.54,18.81,70.28,86.45,8824.15,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,33,summarize,summarize,True,False,summarize,90.92,18.44,89.9,86.32,9058.36,167,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,34,summarize,summarize,True,False,summarize,89.83,17.11,88.92,87.55,9646.3,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,35,summarize,small_talk,False,False,small_talk,79.82,16.81,78.65,87.14,9813.25,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,36,summarize,summarize,True,False,summarize,87.79,18.53,71.67,86.21,8959.41,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,37,summarize,summarize,True,False,summarize,70.05,18.23,69.02,86.43,9108.37,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,38,summarize,knowledge_retrieval,False,False,knowledge_retrieval,94.52,19.76,92.64,81.65,8652.53,171,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,39,summarize,summarize,True,False,summarize,84.77,19.15,71.67,87.41,8930.44,171,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,40,summarize,summarize,True,False,summarize,90.2,18.82,71.08,87.07,9031.02,170,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,41,summarize,summarize,True,False,summarize,69.64,18.48,68.55,87.2,9144.53,169,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,42,summarize,small_talk,False,False,small_talk,76.61,18.32,75.26,86.38,9172.31,168,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,43,summarize,summarize,True,False,summarize,90.6,18.57,75.19,82.85,8941.08,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,44,summarize,summarize,True,False,summarize,92.35,19.11,73.38,86.49,8684.73,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,45,summarize,summarize,True,True,summarize,91.46,19.01,72.69,86.36,9049.3,172,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,46,summarize,summarize,True,True,summarize,88.12,18.75,86.66,84.93,9015.26,169,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,47,summarize,small_talk,False,True,small_talk,71.69,18.56,70.23,86.83,8942.04,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,48,summarize,summarize,True,True,summarize,86.53,18.93,71.97,87.39,8767.76,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,49,summarize,small_talk,False,True,small_talk,92.37,18.97,69.4,86.94,8962.46,170,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,50,small_talk,small_talk,True,False,small_talk,86.02,16.8,85.02,84.77,9704.69,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,51,small_talk,small_talk,True,False,small_talk,86.36,16.69,71.57,85.57,9766.91,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,52,small_talk,small_talk,True,False,small_talk,69.89,17.13,68.63,86.48,9515.47,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,53,small_talk,small_talk,True,False,small_talk,83.66,16.91,69.63,87.47,9638.7,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,54,small_talk,small_talk,True,False,small_talk,69.08,16.88,67.93,86.27,9713.91,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,55,small_talk,small_talk,True,False,small_talk,93.17,16.85,77.6,86.08,9792.28,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,56,small_talk,small_talk,True,False,small_talk,85.79,16.79,70.11,83.77,9768.88,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,57,small_talk,small_talk,True,False,small_talk,89.5,16.78,68.57,85.46,9713.95,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,58,small_talk,small_talk,True,False,small_talk,91.99,17.17,68.43,85.87,9495.51,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,59,small_talk,small_talk,True,False,small_talk,102.43,16.97,77.08,88.36,9662.97,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,60,small_talk,small_talk,True,False,small_talk,84.53,16.83,68.6,87.24,9683.94,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,61,small_talk,small_talk,True,False,small_talk,70.28,16.98,68.67,86.14,9656.15,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,62,small_talk,small_talk,True,False,small_talk,69.46,17.24,68.23,86.56,9570.21,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,63,small_talk,small_talk,True,False,small_talk,70.03,16.73,69.06,86.8,9863.7,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,64,small_talk,small_talk,True,False,small_talk,71.08,16.83,70.18,87.02,9746.82,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,65,small_talk,small_talk,True,False,small_talk,69.96,17.44,68.57,86.49,9405.29,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,66,small_talk,small_talk,True,False,small_talk,86.72,18.68,85.45,87.14,8884.13,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,67,small_talk,small_talk,True,False,small_talk,68.89,17.43,67.82,87.42,9411.22,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,68,small_talk,small_talk,True,True,small_talk,70.2,16.8,68.96,86.13,9820.26,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,69,small_talk,small_talk,True,True,small_talk,71.13,16.77,70.0,86.49,9719.16,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,70,small_talk,small_talk,True,True,small_talk,84.17,17.14,70.75,87.22,9628.29,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,71,small_talk,small_talk,True,True,small_talk,84.19,16.85,83.15,85.21,9791.7,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,72,small_talk,small_talk,True,True,small_talk,74.09,17.27,72.5,78.16,9495.69,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,73,small_talk,small_talk,True,True,small_talk,77.5,18.86,76.09,78.01,8697.96,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,74,small_talk,small_talk,True,True,small_talk,79.98,19.09,78.55,78.24,8591.79,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,75,small_talk,small_talk,True,True,small_talk,79.24,19.0,78.28,77.1,8581.21,163,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,76,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,100.23,20.88,87.42,81.98,7948.67,166,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,77,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,90.44,18.66,89.34,83.33,9055.84,169,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,78,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,84.0,18.64,83.02,83.96,9175.3,171,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,79,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,83.72,18.11,82.61,83.26,9166.71,166,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,80,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,85.12,18.34,83.99,82.77,9158.31,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,81,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,99.16,18.41,98.3,83.0,9127.46,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,82,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,87.19,19.88,86.12,81.25,8399.98,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,83,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,97.11,18.5,96.08,82.96,9028.0,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,84,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,84.77,18.23,83.7,82.67,9158.71,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,85,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,94.43,18.39,92.87,83.42,9080.53,167,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,86,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,92.78,19.32,91.87,83.07,8695.65,168,5,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,87,summarize,summarize,True,False,summarize,89.17,18.18,71.57,88.15,9188.45,167,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,88,summarize,summarize,True,False,summarize,77.71,18.35,76.21,81.59,9156.31,168,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,89,summarize,summarize,True,False,summarize,94.06,18.48,73.4,81.63,9143.04,169,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,90,summarize,summarize,True,False,summarize,79.8,20.76,78.77,75.56,7996.15,166,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,91,summarize,summarize,True,False,summarize,79.68,20.3,78.73,76.85,8227.82,167,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,92,summarize,summarize,True,False,summarize,73.11,19.93,72.05,84.93,8429.08,168,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,93,summarize,summarize,True,False,summarize,70.62,18.45,69.59,88.1,9103.72,168,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,94,small_talk,small_talk,True,False,small_talk,68.72,16.74,67.48,85.93,9796.31,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,95,small_talk,small_talk,True,False,small_talk,94.44,17.89,75.83,77.39,9224.58,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,96,small_talk,small_talk,True,False,small_talk,79.03,18.89,77.88,77.08,8736.17,165,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,97,small_talk,small_talk,True,False,small_talk,76.78,18.37,74.98,77.87,8929.06,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,98,small_talk,small_talk,True,False,small_talk,70.07,16.95,68.59,87.44,9677.8,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-fp16,2,99,small_talk,small_talk,True,False,small_talk,72.64,16.74,71.66,88.25,9796.89,164,4,3.693,3.693,100.0,4096,
qwen3:1.7b-q8_0,0,0,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,78.26,14.41,76.87,88.21,11587.57,167,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,1,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,82.16,24.87,81.13,100.59,6714.92,167,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,2,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,69.75,16.09,68.02,112.54,10442.57,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,3,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,85.02,15.83,83.91,97.98,10738.42,170,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,4,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.65,18.26,66.61,119.16,9199.43,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,5,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,64.86,15.36,63.55,120.56,10938.21,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,6,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,62.0,14.74,60.83,124.7,11394.47,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,7,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,78.91,13.94,57.02,130.56,12123.39,169,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,8,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,82.05,14.92,61.33,134.09,11193.78,167,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,9,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,67.09,13.8,61.73,134.33,12024.63,166,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,10,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,57.51,13.6,56.38,131.42,12283.02,167,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,11,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,74.36,13.19,60.03,134.46,12734.03,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,12,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,68.16,13.64,67.08,135.32,12461.52,170,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,13,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,64.57,14.2,63.06,131.85,12043.1,171,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,14,knowledge_retrieval,,False,False,chain_of_thought,56.51,14.05,55.26,136.85,11886.97,167,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,15,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,58.39,13.3,56.89,133.17,12628.73,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,16,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,60.68,13.88,59.55,132.01,12029.97,167,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,17,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,60.8,13.53,58.59,130.3,12417.77,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,18,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,76.96,13.24,58.23,132.68,12692.66,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,19,knowledge_retrieval,knowledge_retrieval,True,False,knowledge_retrieval,63.45,13.08,61.85,131.24,12768.56,167,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,20,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,60.6,14.09,59.21,130.25,11925.04,168,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,21,knowledge_retrieval,small_talk,False,True,small_talk,50.04,13.73,48.55,135.37,12166.69,167,4,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,22,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,74.1,14.49,58.54,128.11,12011.6,174,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,23,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,60.93,13.69,59.27,129.38,12342.97,169,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,24,knowledge_retrieval,small_talk,False,True,small_talk,49.29,13.78,48.03,136.12,12264.15,169,4,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,25,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,64.38,13.82,63.28,129.36,12226.0,169,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,26,knowledge_retrieval,small_talk,False,True,small_talk,54.79,13.92,53.54,133.75,12000.57,167,4,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,27,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,57.52,13.42,56.58,132.41,12665.77,170,5,2.242,2.242,100.0,4096,
qwen3:1.7b-q8_0,0,28,knowledge_retrieval,knowledge_retrieval,True,True,knowledge_retrieval,63.22,13.13,62.2,130.69,12638.95,166,5,2.242,2.242,100.0,4096,
